texte,AVIS,RECLAMATION,SUGGESTION,EXPERIENCE,source,valide_humain
"Dommage que l'on ne puisse pas transférer vers strava, etc :/, ou alors je n'ai pas trouvé....Il faut absolument que cela soit connectable avec les autres applications de sport pour que votre produit soit encore plus compétitif.... Toujours pas d'exportations de données.....il n'est pourtant pas compliqué de créer une option pour faire des fichier tcx ou GPx..même un stagiaire peut le faire alors faites le..merci d'avance. Finalement je renvoie le matériel vous venez de perdre un client",0,0,1,0,dataset_apia2022,1
Très satisfaisant,1,0,0,0,dataset_apia2022,1
Fonctionne uniquement lorsque ça veut fonctionner.,0,1,0,0,dataset_apia2022,1
Très bonne application Vraiment rien à dire !!!!!,1,0,0,0,dataset_apia2022,1
L'application est top juste le gps qui n'est pas forcément très précis,1,1,0,0,dataset_apia2022,1
Discret c bien,1,0,0,0,dataset_apia2022,1
"Plutôt bonne je viens juste de l'avoir, il faut encore que je la prenne en main",1,0,0,1,dataset_apia2022,1
Cette appli est vraiment bien c'est très rapide de regarder sa nuit de sommeil ou c'est batement de coeur de la journée en plus cette appli est vraiment bien détaillé. Je vous la conseil !!,1,0,0,1,dataset_apia2022,1
Ça bug sur mon infinix 650c donc difficultés de profiter de ma Huawei band 6,0,1,0,0,dataset_apia2022,1
Facile à utiliser.,1,0,0,0,dataset_apia2022,1
"Très bonne application,cependant ne fonctionne pas sur un Samsung sous Android 10,le téléphone n'est pas compatible ou une mise à jour va être faite pour le fonctionnement de l'application",0,1,0,0,dataset_apia2022,1
J'adore cette application ❤️ ⚠️ Pour se servir de cet application vous avez obligatoirement besoin d'une montre Huawei !!! ▪️L'info sur le cœur et noté en tant réelle et si votre cœur bat trop haut là montre connecter se met à sonner. ▪️Le Sommeil note toutes n'autre nuits jusqu'au réveil matin (si on ce repose l'après-midi moins de 3h ça nous l'écris en tant que Sieste). ▪️Après l'application dispose de plein d'autres fonctions voilà etc....,1,0,0,1,dataset_apia2022,1
1 ère expérience super !,1,0,0,0,dataset_apia2022,1
Beaucoup trop de contenus non traduit en français.,0,0,1,0,dataset_apia2022,1
Impossible de mettre à jour la liste des montres disponibles pour l'apairrage !!! 😡🤬😡🤬😡🤬,0,1,0,0,dataset_apia2022,1
L'application ne répond plus depuis début mai,0,1,0,0,dataset_apia2022,1
Pas écrit en français j ai du mal a me connecter,0,0,1,0,dataset_apia2022,1
"Pratique pour le quotidien, mais pour une pratique sportive régulière à voir ! Cela reste pour le prix une montre pratique pour le quotidien même si l'affichage montre est écrit très petit il vaut mieux regarder directement via l'application !",0,0,0,1,dataset_apia2022,1
"Les distance en course extérieur sont dorénavant fausse, depuis la dernière mise à jour. Très déçu car je trouvais l'application pas mal du tout, lorsque le décompte était juste !",1,1,0,0,dataset_apia2022,1
Merci beaucoup,1,0,0,0,dataset_apia2022,1
J'enlève une étoile car j' ai dut le désinstaller puis le réinstaller suite à la dernière mise à jour pour récupérer mes données. Sinon rien a dire sur l'application,1,1,0,0,dataset_apia2022,1
Ne fonctionne plus correctement prend plus les mesure c est x4,0,1,0,0,dataset_apia2022,1
Impossible de réinstaller mon bracelet huawei honor band 5 depuis le mise à jour :/ car MAJ de la liste des bracelets est impossible même après plusieurs tentatives.,0,1,0,0,dataset_apia2022,1
Fonctionne bien sauf le rapport sommeil des que l'on est couché il considère que l'on dort dommage car le reste et au top,1,1,0,0,dataset_apia2022,1
Je me sers de l'application seulement pour les randonnées,0,0,0,1,dataset_apia2022,1
"bonjour, je n'arrive pas à connecter mon bracelet Huawei Band 4 Pro avec mon samsung A8. Pas de M.AJ. de bracelets et échec à la coknnexion réseau. D'avance merci",0,1,0,0,dataset_apia2022,1
J'ai également le même problème l'application Huawei health se referme en me demandant de télécharger la mise à jour 4.0.0 comment faire pour résoudre le problème,0,1,0,0,dataset_apia2022,1
"Avec l'ajout du suivi menstruel on atteint plus de fonctionnalités que la charge 4 de fitbit pour le même prix, à quand le suivi des repas dans l'app ?",0,0,1,1,dataset_apia2022,1
Plus rien fonctionne dans l'application depuis la dernière mise à jour.,0,1,0,0,dataset_apia2022,1
Le fonctionnent est correct avec mon Honor 6X.,0,0,0,1,dataset_apia2022,1
"Lors d'une déconnexion de la liaison BT mon honor 5 ne se reconnecte pas seul, obligé de faire connecter dans appareil, c'est pénible car on perd les notifications.",0,1,0,0,dataset_apia2022,1
"Bonjour aux équipes Huawei ! Y a t'il un problème avec Google Map ?, le tracé de ma course ne fonctionne plus, le kilométrage est erroné, sous estimé. L'appli me dit que la recherche du gps est en cours mais ne le trouve jamais.",0,1,0,0,dataset_apia2022,1
Elle est juste bien !,1,0,0,0,dataset_apia2022,1
Cet apli est super bien et surtout pour les sportif sinon se bien,1,0,0,1,dataset_apia2022,1
Très content de l'application que j'utilise avec un bracelet Huawei Band 3 Pro (dont je suis également content). Seul deux petits regrets; le pourcentage de la batterie diminue par tranche de 10% et il n'est pas possible d'afficher ce pourcentage sur le bracelet.,1,0,1,1,dataset_apia2022,1
Très bonne application. Utilisée avec Huwaei watch fit c'est un compagnon idéal pour le sport !,1,0,0,1,dataset_apia2022,1
Impossible d'installer sur honor 50,0,1,0,0,dataset_apia2022,1
"Bonjour, Super application. Cdlt.",1,0,0,0,dataset_apia2022,1
Décevant ....ne reconnaît pas ma montre Huawei sur redmi note 5G,0,1,0,0,dataset_apia2022,1
"Je trouve ça excellent parce qu'une application qui détermine tout rythme de votre corps, c'est extraordinaire. Mais il faut ramener le GPS pour qu'on puisse localiser le lieu où on est",1,0,1,1,dataset_apia2022,1
Le principal est là.,1,0,0,0,dataset_apia2022,1
Je ne peux plus personnalisé mon cadran avec des photos de la galerie.,0,0,1,0,dataset_apia2022,1
Très bien 🤗,1,0,0,0,dataset_apia2022,1
"je viens d'avoir le bracelet Huawei bande 4 pro.Tout fonctionne très bien avec xperia xz1. Je trouve cette application très bien ,tout aussi bien que le bracelet.",1,0,0,1,dataset_apia2022,1
"Je l'ai désinstallée puis j'ai tenté de la réinstaller mais c'est systématiquement refusé, aucun moyen de la réinstaller alors que j'ai un téléphone Honor",0,1,0,0,dataset_apia2022,1
SMS ne viennent pas très nul,1,1,0,0,dataset_apia2022,1
Je viens d'acheter lebracelet Bande 4e et l'application ne le trouve pas ....grrr,0,1,0,0,dataset_apia2022,1
"Je viens de recevoir ma montre Hiawei band 6 et il est impossible de la connecter à Huawei health. L'application trouve bien la montre mais en appuyant sur ""Associer"" il ne se passe absolument rien. L'application réfléchi puis me remontre la même page pour associer la montre. Je renvoie ma montre ou est-ce-que ce problème sera résolu ???",0,1,0,0,dataset_apia2022,1
Depuis la derniere mise a jour android de mon tel les deux app ne fonctionne plus health et huawei service j esper qu il vont vite corriger sa,0,1,0,0,dataset_apia2022,1
Parfair cool,1,0,0,0,dataset_apia2022,1
Bonjour. Depuis une semaine il me manque toutes les données de juin à fin août.... Bizarre???,0,1,0,0,dataset_apia2022,1
"Même problème que beaucoup, application bloquée, j'ai beau désinstaller et installer à nouveau l'application, le problème subsiste. Comment remédier au problème ? Merci",0,1,0,0,dataset_apia2022,1
Kilométrages faux,0,1,0,0,dataset_apia2022,1
"Changement de téléphone (Xiaomi 11T )et plus d'obturateur photo , ni la possibilité de retrouver mon téléphone depuis la montre ,etc...Je vais changer de montre et passer chez Garmin . Déçu, j'aimais bien Huawei.",1,1,0,0,dataset_apia2022,1
Sua coche 🧡,1,0,0,0,dataset_apia2022,1
"Je ne sais pas pourquoi le commentaire précédent dit que c'est tout en anglais. Pour ma part, c'est tout en français !",0,0,0,1,dataset_apia2022,1
Il serait peut-être temps de mettre à jour...,0,0,1,0,dataset_apia2022,1
Très bien mais du mal à connecter ma montre car il faut d'abord la connecter au bloutooch mais sans ça elle est parfaite !,1,1,0,0,dataset_apia2022,1
Je viens de mettre l'application à jour et la synchronisation pour le sommeil refonctionne... Ouf !,0,0,0,1,dataset_apia2022,1
Bonne appli fonctionne très bien pour l'instant ....,1,0,0,0,dataset_apia2022,1
Meilleur,1,0,0,0,dataset_apia2022,1
Le calcul des km parcourus n'est pas fait correctement sur cette application (+montre connectée),0,1,0,0,dataset_apia2022,1
Excellent application mais une version française serait la bienvenue,1,0,1,0,dataset_apia2022,1
"Dans le bon sens, je rencontre parfois des problèmes de reconnaissance Spotify",0,1,0,0,dataset_apia2022,1
"Depuis la dernière mise à jour, je ne reçois pas toutes les notifications pour les sms.",0,1,0,0,dataset_apia2022,1
Excellent je recommande !,1,0,0,0,dataset_apia2022,1
Slm,1,0,0,0,dataset_apia2022,1
L'export des données (vers Strava ou simplement . GPX) est impossible. Sinon correcte,0,0,1,0,dataset_apia2022,1
"Mise à jour 26/10/19: le problème de déconnexion BT est réglé :-) mise à jour 18/05/19 : depuis la dernière maj, si on ferme l'appli la watch GT se déconnecte !!. Avis au developpeur : je mettrais 5* lorsqu'on pourra ajouter ses repas (compteur de calories) et quand la balance PICOOC Mini sera également ajoutée à liste des accessoires. La liste des exercices est aussi à étoffer (en salle comme en extérieur). connectée à ma Watch GT, j'adore cette appli !",1,1,1,0,dataset_apia2022,1
Mise à jour aléatoire On perd des données d'entraînement. Absence de prise en compte cdes dénivelés. Décevant.,0,1,0,0,dataset_apia2022,1
Impossible d'ouvrir l'application depuis plusieurs jours,0,1,0,0,dataset_apia2022,1
Nul ne fonctionne pas,1,0,0,0,dataset_apia2022,1
Impossible de télécharger l'application.. J'ai un honor band 6 qui du coup je ne peux pas l'utiliser,0,1,0,0,dataset_apia2022,1
"Parmis toutes les montre que j'ai ,C'est une belle montre connecté et performante je vous la recommande 👍🙂",1,0,0,1,dataset_apia2022,1
"L'application est bien mais pourrait être amélioré. J'ai le bracelet Huawei Band pro 4 et au niveau des données du sommeil il enregistre des sieste alors que ce n'est pas le cas, pareil pour l'endormissement et on a aucune possibilité d'effacer une sieste qui n'en était pas une ni de décaler l'heure du coucher. Concernant les sports proposés il en manque pas mal, je fais du fitness et je suis obligé de mettre en activité libre. Ya un onglet fitness mais on ne peut pas l'utiliser ni l'ajouter",1,1,1,0,dataset_apia2022,1
"Bonne application mais aurait besoin d'un peu plus de détails, il y manque lien entre le rythme cardiaque et le parcours. Il y manque aussi un avertissement dès l'approche d'un rythme cardiaque trop élevé. Pour le reste je suis satisfait de l'achat de ma Huawei watch gt 2. S'il vous plaît faire les modifications sur l'application serait vraiment cool.",1,0,1,0,dataset_apia2022,1
C'est impossible de se connecter depuis deux jours,0,1,0,0,dataset_apia2022,1
Ne reconnaît plus ma watch GT 2,0,1,0,0,dataset_apia2022,1
Superbe application pour aide à une hygiène de vie,0,0,0,1,dataset_apia2022,1
"Gros default : impossible de désactiver le compteur de pas sur l'application du téléphone. Les pas comptes par la montre et par l'application sont donc additionnés, ce qui fausse le tout... Il est donc nécessaire d'installer l'application sur un autre device qu'on va laissé sagement à la maison pour que cela n'arrive pas. ----- 16/10/2020. Toujours pas de changement malgré les updates. Frustrant",0,1,0,0,dataset_apia2022,1
Ne fonctionne pas avec Android 10,0,1,0,0,dataset_apia2022,1
4 étoiles car l'application ne fait pas la distinction entre Marcher et être en VOITURE . Sinon bonne application continuer comme ça .,1,1,0,0,dataset_apia2022,1
👌👌,1,0,0,0,dataset_apia2022,1
"L'appli mériterait une petite mise à jour. J'ai acheté une watch huawei et je l'ai connectée à l'appli. Le premier jour tout fonctionnait très bien. Les jours suivant le compteur de pas s'est bloqué à 10024 pas. Même le matin au réveil. Pas de remise à zéro dans la nuit. J'ai compris que le problème venait du portable, pas de la montre. Dommage de ne pas avoir la possibilité de choisir entre le compteur de la montre ou celui du téléphone en cas de problème. Surtout que l'option existait avant.",0,1,0,0,dataset_apia2022,1
Une bonne application qui fait son jobs.,1,0,0,0,dataset_apia2022,1
Impossible de connecter ma montre a mon téléphone,0,1,0,0,dataset_apia2022,1
Sympa et efficace,1,0,0,0,dataset_apia2022,1
"Convient à mes attentes , seule bémol on voit pas combien on perd de calories pendant un rapport sexuelle .",1,0,1,0,dataset_apia2022,1
Fonctionne très mal La montre ce deconnecte a chaque fois il faut que je laisse l'appli ouverte a chaque fois sur mon Xiaomi 11t 5g,0,1,0,0,dataset_apia2022,1
Peu mieux faire au niveau de l interface que des types d excercices qui sont très limitéd,0,0,1,0,dataset_apia2022,1
Depuis la mise à jour je n'arrive pas à changer mes cadrans de montre sur l'application,0,1,0,0,dataset_apia2022,1
"Il ne manque rien ! Très complète...pour les principaux sports pratiqués... gère très bien l'économie de la batterie et avec toutes les personnalisations de l'écran, cette application mérite 5 étoiles ! (Téléphone ASUS ZENPHONE 5 ANDROID 10). Bravo aux développeurs 👍👌👍",1,0,0,1,dataset_apia2022,1
Impossible de mettre à jour l'application pour trouver ma huawei band 4,0,1,0,0,dataset_apia2022,1
Good application,1,0,0,0,dataset_apia2022,1
Null,1,0,0,0,dataset_apia2022,1
"Cela est une super application compète concernant le suivie d'activité, le sport, le sommeil. Cependant depuis plusieurs jours, si nous n'effectuons pas une actualisation manuelle, nous perdons nos données de suivie du sommeil. Je trouve regrettable que cela ne se fasse pas automatiquement.",0,1,0,1,dataset_apia2022,1
"Très bonne application ! Possibilité de choisir elliptique comme entraînement, tous ne le font pas ! Et les rapport de sommeil sont très complets !",1,0,0,1,dataset_apia2022,1
Huawei watch 2 GT 2 e application fonctionne nikel hors mi si dans la nuit le téléphone et pas brancher le someil charge très bien sûr la montre d'ailleurs ces fou comme sa détecte bien le someil le réveil et tous impressionnante cette montre et la dernière mise à jour j'aime encore svp le soleil la lune les marées j'en veux plus via cette application j'aimerais qu'on puise y accéder sa serait cool voir même ce créés nos propre cadran,0,0,1,1,dataset_apia2022,1
